customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
9748-QQDMW,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),141.33,6603.73,Yes,2023-06-09
7932-GWXFC,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.81,3634.01,Yes,2023-06-09
3441-KKCKI,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,118.93,6724.12,No,2023-06-10
4434-JOBVI,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),182.89,10602.76,Yes,2023-06-10
8074-ZWTPO,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),142.98,5095.97,Yes,2023-06-10
4769-YGMCY,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,188.55,10618.32,Yes,2023-06-10
6385-SESOU,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),122.69,4430.89,Yes,2023-06-10
5473-YWRWO,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),198.36,5842.98,Yes,2023-06-10
6643-WMDLO,Male,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),155.47,8393.23,Yes,2023-06-10
3130-MLJNP,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),220.17,10732.37,Yes,2023-06-10
9686-VLHDU,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,166.02,8373.74,Yes,2023-06-10
3320-YOQTT,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.1,2592.63,No,2023-06-10
8656-JSMQK,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),144.62,5784.93,No,2023-06-10
7613-ETFYV,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),165.87,8707.44,Yes,2023-06-10
6954-XOTKQ,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),188.61,2294.46,No,2023-06-10
2884-JAAXT,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),174.46,8352.82,Yes,2023-06-10
8686-NQSRS,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),145.7,5062.56,Yes,2023-06-10
2298-UTDWH,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),49.52,2530.99,No,2023-06-10
9589-UJFET,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,138.63,819.06,Yes,2023-06-10
4357-AZQBB,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,146.58,3097.1,Yes,2023-06-10
6486-VVAYJ,Male,0,No,Yes,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,118.24,2535.92,Yes,2023-06-10
2346-YWOMG,Male,0,Yes,No,55,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),142.09,7721.27,No,2023-06-10
1881-HWMLG,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),157.58,4793.05,No,2023-06-10
2161-EVBTA,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),161.13,5735.74,Yes,2023-06-10
9193-KIBGV,Male,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),157.42,8612.33,No,2023-06-10
7692-NTBQI,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,181.43,4674.0,Yes,2023-06-10
5698-HUKIB,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,187.32,9039.24,Yes,2023-06-10
2037-WEPIW,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),93.07,4468.49,No,2023-06-10
6169-KVHFZ,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.46,2284.2,Yes,2023-06-10
3933-MWYZW,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),175.32,9569.54,No,2023-06-10
1216-LMDEH,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),73.59,2137.39,Yes,2023-06-10
6486-MIVJY,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),168.5,4785.86,Yes,2023-06-11
4315-ZROVT,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.84,2755.06,Yes,2023-06-11
6322-WHAAR,Female,0,No,No,54,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),135.24,7459.61,No,2023-06-11
6111-QDOWF,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,207.01,2041.33,Yes,2023-06-11
6378-KZAAB,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),66.62,2525.79,Yes,2023-06-11
5664-XOANT,Male,0,No,Yes,40,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,169.94,6937.56,Yes,2023-06-11
4664-QFPRV,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),183.87,4604.8,No,2023-06-11
7408-FPIIN,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),166.07,4085.87,Yes,2023-06-11
2522-KNBFZ,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.85,828.39,No,2023-06-11
9169-DJRKP,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,205.74,5390.18,Yes,2023-06-11
9814-WIDYE,Female,0,No,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,126.45,5704.99,Yes,2023-06-11
2936-FRNYW,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,190.42,8716.86,Yes,2023-06-11
8971-PMLWM,Male,0,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),170.99,8060.32,Yes,2023-06-11
6257-KBHFW,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),160.67,8675.75,Yes,2023-06-11
4173-KIMPV,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),194.1,8678.77,Yes,2023-06-11
7543-TEKSJ,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),188.05,10589.72,No,2023-06-11
8275-QUOIR,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),125.52,4453.02,No,2023-06-11
9746-PQHUE,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),140.75,3831.33,Yes,2023-06-11
1127-DXFIT,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),179.42,2028.1,No,2023-06-11
1877-RUFZO,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,106.81,6051.55,No,2023-06-11
8020-EPUMH,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,184.32,8271.83,Yes,2023-06-12
5384-VRQUP,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,180.71,7896.58,Yes,2023-06-12
7311-AKUSO,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,226.21,11604.58,Yes,2023-06-12
5884-RAYLZ,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.59,1631.89,Yes,2023-06-12
1084-ZKHHA,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),173.51,6899.75,Yes,2023-06-12
9753-QDWTU,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),131.41,4679.79,No,2023-06-12
7321-GDOLA,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,148.96,7809.54,No,2023-06-12
1108-UTYVK,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),166.07,9410.02,No,2023-06-12
2293-UZIIY,Male,0,No,No,57,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.68,6116.31,No,2023-06-12
3221-GRGVQ,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,185.13,8891.1,Yes,2023-06-12
7549-LGTBF,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,184.26,5600.47,Yes,2023-06-12
9797-URARP,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),169.72,10077.77,No,2023-06-12
9599-KUOCF,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.75,2681.99,Yes,2023-06-12
8916-PVERT,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,141.88,5083.95,Yes,2023-06-12
5299-UUKUH,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),149.56,3949.45,No,2023-06-12
6826-EYWRI,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),172.32,7914.73,No,2023-06-12
7451-NFTDR,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),151.5,7682.13,No,2023-06-12
7925-LZVWQ,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,154.23,6131.66,No,2023-06-12
8975-VVGFO,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,167.65,1862.15,Yes,2023-06-12
9593-QOOIK,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),200.92,11900.41,Yes,2023-06-12
5777-HENPG,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,137.54,6086.78,Yes,2023-06-12
5846-JMOPJ,Female,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.5,775.26,No,2023-06-12
3563-LIDTD,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),189.02,9892.51,Yes,2023-06-12
8198-ULJMT,Male,1,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),181.47,4816.63,No,2023-06-12
5173-IOBYY,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.79,2860.35,No,2023-06-12
8816-HTUPU,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),163.71,7785.14,No,2023-06-12
8814-MZEAR,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),185.18,7570.37,No,2023-06-12
9753-LPKGZ,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),198.92,6265.92,No,2023-06-12
5474-YGUKY,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,173.01,10502.7,Yes,2023-06-12
2269-WCQDO,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),191.0,7920.8,Yes,2023-06-13
3794-VPEDT,Female,0,No,No,16,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,126.24,2058.67,No,2023-06-13
5230-WKOWQ,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,155.78,6268.12,No,2023-06-13
2553-SHPGG,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),187.81,6649.82,Yes,2023-06-13
5859-XFBJA,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),159.99,1438.08,Yes,2023-06-13
2844-IJMDB,Female,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.93,6309.99,Yes,2023-06-13
8393-INVNN,Male,1,Yes,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.11,1090.79,Yes,2023-06-13
7494-FKXLK,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.64,2722.91,No,2023-06-13
5658-EGFZH,Female,0,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,170.36,9934.03,Yes,2023-06-13
4621-LKUPN,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),172.63,9008.0,Yes,2023-06-13
5771-HYBEU,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),130.2,8255.42,No,2023-06-13
1800-SMRWM,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,222.39,4776.17,Yes,2023-06-13
9138-JTWBD,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),159.21,8171.78,No,2023-06-13
8868-GJCRH,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),178.68,8685.58,Yes,2023-06-13
4224-ZDVZF,Female,1,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,164.06,4979.7,Yes,2023-06-13
1921-KYUVJ,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,152.78,3752.28,Yes,2023-06-13
6910-YUKVM,Female,1,Yes,Yes,34,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),127.49,4261.25,No,2023-06-13
6339-XFWPG,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),191.32,5692.92,No,2023-06-13
7271-QPXIT,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,180.51,2683.65,Yes,2023-06-13
6281-VTPDS,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,154.94,7725.95,Yes,2023-06-13
2747-HUVOG,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),174.54,2771.73,No,2023-06-13
8845-WBWMO,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),145.13,3004.34,No,2023-06-13
9555-QECPU,Female,1,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),195.31,10577.89,Yes,2023-06-13
9143-MFNXW,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),159.78,8309.47,Yes,2023-06-13
3019-LQGOX,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),202.14,12886.81,Yes,2023-06-13
1106-TEKHF,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),206.23,9124.69,Yes,2023-06-13
8324-DSUWI,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),204.24,12597.05,Yes,2023-06-14
1475-VBSPR,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),172.44,7750.13,No,2023-06-14
1853-BGNKB,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),136.85,6714.97,Yes,2023-06-14
5778-SEFUO,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),176.12,5845.83,Yes,2023-06-14
8140-JPQNN,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,186.67,1920.12,Yes,2023-06-14
8074-RAOAY,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),175.18,3390.96,No,2023-06-14
9046-TGLIW,Male,1,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,133.2,6715.78,No,2023-06-14
2633-QLCBC,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.42,2574.35,Yes,2023-06-14
9934-RZXLS,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,118.16,3576.73,No,2023-06-14
6199-WLWLT,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,163.74,6567.37,No,2023-06-14
4741-MBRQC,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),193.75,9684.06,Yes,2023-06-14
8305-XGKID,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),150.36,7879.99,No,2023-06-14
3934-JRDQC,Female,0,No,No,65,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),151.92,9873.69,Yes,2023-06-14
5531-ZNKNR,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),182.77,7870.7,No,2023-06-14
1429-OVVUB,Male,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),120.98,3673.14,No,2023-06-14
6940-UXAND,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.22,1447.12,No,2023-06-14
7041-GYSVF,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),173.81,10007.56,No,2023-06-14
4446-MIHUU,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,196.83,8678.92,Yes,2023-06-14
6438-PCEFL,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),146.69,3323.18,No,2023-06-14
5478-MFKIM,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),66.99,594.24,No,2023-06-14
1864-EBYLI,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.08,2804.88,No,2023-06-14
7236-VSWMK,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,201.46,3791.29,Yes,2023-06-14
1959-VMJPG,Male,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,162.87,6002.55,No,2023-06-14
6152-MSVCV,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),144.55,8918.39,Yes,2023-06-14
3899-FYZBB,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),58.24,1835.9,Yes,2023-06-14
8515-MDLMC,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.41,3118.63,Yes,2023-06-14
1999-CMHWA,Female,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),196.76,7256.53,No,2023-06-14
6413-MAPXL,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),213.65,13617.97,Yes,2023-06-14
3848-GFADF,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,141.08,4962.01,No,2023-06-14
9856-IFYXG,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,139.94,4057.95,Yes,2023-06-14
4877-XIKCX,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),201.57,7642.95,Yes,2023-06-14
3835-GKBWE,Male,0,Yes,No,41,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),110.77,4449.62,No,2023-06-14
4117-UVEUN,Female,0,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,161.91,6363.63,Yes,2023-06-14
2144-VPPBL,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),158.61,6080.09,No,2023-06-14
7737-VIXKZ,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),195.77,2415.45,Yes,2023-06-15
8039-YCKKL,Female,1,No,No,23,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,117.85,2764.0,No,2023-06-15
6903-ZIKTM,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),195.37,9825.93,Yes,2023-06-15
4869-HYENE,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),150.7,7077.66,No,2023-06-15
8752-OAKTC,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,175.42,5650.97,Yes,2023-06-15
1962-YYSAT,Female,0,No,No,50,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,150.68,7476.61,Yes,2023-06-15
7016-PBCLP,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),180.68,7220.79,No,2023-06-15
6072-RVXAZ,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),171.36,6695.87,No,2023-06-15
4333-GLJXF,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.12,1650.0,Yes,2023-06-15
